Region PSGC Number,PSGC Code of Region,Name of Region,Province PSGC Number,PSGC Code of Province,Name of Province,Municipality/City PSGC Number,PSGC Code of Municipality,Name of Municipality,Barangay PSGC Number,PSGC Code of Barangay,Name of Barangay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),016,153601016,Lumbaca-Ingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),018,153601018,Madanding
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),019,153601019,Orong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),020,153601020,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),021,153601021,Poblacion I
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),022,153601022,Poblacion II
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),023,153601023,Raya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),024,153601024,Rorowan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),025,153601025,Sugod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),026,153601026,Tambo
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),027,153601027,Tuka I
15,150000000,ARMM,36,153600000,LANAO DEL SUR,01,153601000,BACOLOD-KALAWI (BACOLOD GRANDE),028,153601028,Tuka II
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,002,153602002,Banago
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,003,153602003,Barorao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,004,153602004,Batuan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,006,153602006,Budas
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,007,153602007,Calilangan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,008,153602008,Igabay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,010,153602010,Lalabuan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,011,153602011,Magulalung Occidental
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,012,153602012,Magulalung Oriental
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,013,153602013,Molimoc
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,014,153602014,Narra
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,015,153602015,Plasan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,016,153602016,Purakan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,019,153602019,Buisan (Bengabeng)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,022,153602022,Buenavista
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,027,153602027,Lorenzo
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,029,153602029,Lower Itil
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,032,153602032,Macao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,039,153602039,Poblacion (Balabagan)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,043,153602043,Upper Itil
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,050,153602050,Bagoaingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,051,153602051,Ilian
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,052,153602052,Lumbac
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,053,153602053,Matampay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,054,153602054,Matanog
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,055,153602055,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,02,153602000,BALABAGAN,056,153602056,Tataya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),001,153603001,Abaga
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),005,153603005,Poblacion (Balindong)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),006,153603006,Pantaragoo
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),007,153603007,Bantoga Wato
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),008,153603008,Barit
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),009,153603009,Bubong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),011,153603011,Bubong Cadapaan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),013,153603013,Borakis
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),014,153603014,Bualan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),015,153603015,Cadapaan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),016,153603016,Cadayonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),018,153603018,Kaluntay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),021,153603021,Dadayag
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),022,153603022,Dado
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),024,153603024,Dibarusan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),025,153603025,Dilausan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),026,153603026,Dimarao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),027,153603027,Ingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),029,153603029,Lalabuan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),031,153603031,Lilod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),032,153603032,Lumbayao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),033,153603033,Limbo
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),035,153603035,Lumbac Lalan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),036,153603036,Lumbac Wato
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),037,153603037,Magarang
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),041,153603041,Nusa Lumba Ranao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),042,153603042,Padila
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),043,153603043,Pagayawan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),044,153603044,Paigoay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),046,153603046,Raya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),047,153603047,Salipongan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),050,153603050,Talub
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),051,153603051,Tomarompong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),052,153603052,Tantua Raya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),053,153603053,Tuka Bubong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),054,153603054,Bolinsong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),055,153603055,Lati
15,150000000,ARMM,36,153600000,LANAO DEL SUR,03,153603000,BALINDONG (WATU),056,153603056,Malaig
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,003,153604003,Bagoaingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,004,153604004,Bairan (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,005,153604005,Bandingun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,006,153604006,Biabi
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,007,153604007,Bialaan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,009,153604009,Cadayonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,010,153604010,Lumbac Cadayonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,011,153604011,Lalapung Central
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,012,153604012,Condaraan Pob. (Condaraan Dimadap)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,013,153604013,Cormatan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,014,153604014,Ilian
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,015,153604015,Lalapung Proper (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,017,153604017,Bubong Lilod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,018,153604018,Linao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,019,153604019,Linuk (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,020,153604020,Liong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,021,153604021,Lumbac
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,022,153604022,Mimbalawag
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,024,153604024,Maliwanag
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,025,153604025,Mapantao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,027,153604027,Cadingilan Occidental
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,028,153604028,Cadingilan Oriental
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,030,153604030,Palao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,031,153604031,Pama-an
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,032,153604032,Pamacotan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,033,153604033,Pantar
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,034,153604034,Parao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,035,153604035,Patong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,036,153604036,Porotan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,037,153604037,Rantian
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,038,153604038,Raya Cadayonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,039,153604039,Rinabor (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,040,153604040,Sapa
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,041,153604041,Samporna (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,042,153604042,Silid
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,043,153604043,Sugod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,044,153604044,Sultan Pandapatan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,045,153604045,Sumbag (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,046,153604046,Tagoranao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,047,153604047,Tangcal
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,048,153604048,Tangcal Proper (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,049,153604049,Tuca (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,050,153604050,Tomarompong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,051,153604051,Tomongcal Ligi
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,052,153604052,Torogan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,053,153604053,Lalapung Upper
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,054,153604054,Gandamato
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,055,153604055,Bubong Raya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,04,153604000,BAYANG,056,153604056,Poblacion (Bayang)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,001,153605001,Badak
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,002,153605002,Baguiangun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,003,153605003,Balut Maito
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,004,153605004,Basak
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,005,153605005,Bubong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,006,153605006,Bubonga-Ranao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,009,153605009,Dansalan Dacsula
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,010,153605010,Ingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,011,153605011,Kialilidan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,012,153605012,Lumbac
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,014,153605014,Macaguiling
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,015,153605015,Madaya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,016,153605016,Magonaya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,017,153605017,Maindig
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,018,153605018,Masolun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,019,153605019,Olama
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,020,153605020,Pagalamatan (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,021,153605021,Pantar
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,022,153605022,Picalilangan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,023,153605023,Picotaan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,024,153605024,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,025,153605025,Poblacion
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,028,153605028,Soldaroro
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,030,153605030,Tambac
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,033,153605033,Timbangan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,05,153605000,BINIDAYAN,034,153605034,Tuca
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,002,153606002,Bagoaingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,003,153606003,Bansayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,004,153606004,Basingan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,005,153606005,Batangan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,006,153606006,Bualan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,007,153606007,Poblacion (Bubong)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,008,153606008,Bubonga Didagun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,011,153606011,Carigongan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,012,153606012,Bacolod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,014,153606014,Dilabayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,015,153606015,Dimapatoy
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,017,153606017,Dimayon Proper
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,019,153606019,Diolangan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,022,153606022,Guiguikun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,023,153606023,Dibarosan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,027,153606027,Madanding
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,028,153606028,Malungun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,030,153606030,Masorot
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,031,153606031,Matampay Dimarao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,032,153606032,Miabalawag
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,033,153606033,Montiaan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,035,153606035,Pagayawan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,037,153606037,Palao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,038,153606038,Panalawan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,039,153606039,Pantar
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,041,153606041,Pendogoan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,045,153606045,Polayagan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,048,153606048,Ramain Bubong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,049,153606049,Rogero
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,051,153606051,Salipongan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,052,153606052,Sunggod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,053,153606053,Taboro
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,054,153606054,Dalaon
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,058,153606058,Dimayon
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,059,153606059,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,06,153606000,BUBONG,060,153606060,Punud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,012,153607012,Butig Proper
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,013,153607013,Cabasaran
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,016,153607016,Coloyan Tambo
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,019,153607019,Dilimbayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,022,153607022,Dolangan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,041,153607041,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,044,153607044,Bayabao Poblacion
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,045,153607045,Poktan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,046,153607046,Ragayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,047,153607047,Raya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,051,153607051,Samer
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,052,153607052,Sandab Madaya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,056,153607056,Sundig
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,060,153607060,Tiowi
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,062,153607062,Timbab
15,150000000,ARMM,36,153600000,LANAO DEL SUR,07,153607000,BUTIG,063,153607063,Malungun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,09,153609000,GANASSI,001,153609001,Bagoaingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,09,153609000,GANASSI,002,153609002,Balintad
15,150000000,ARMM,36,153600000,LANAO DEL SUR,09,153609000,GANASSI,003,153609003,Barit
